"Ano";"Tipo de Emenda";"Autor da emenda";"Número da emenda";"Localidade do gasto (Regionalização)";"Função";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Plano Orçamentário";"Código da emenda";"Valor empenhado";"Valor liquidado";"Valor pago";"Valor Restos a Pagar Inscritos";"Valor Restos a Pagar Cancelados";"Valor Restos a Pagar Pagos";
"2023";"Emenda Individual - Transferências Especiais";"CAROLINE DE TONI";"0001";"SANTA CATARINA (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202339320001";"16.051.700,00";"16.051.700,00";"16.051.700,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"JOSE NELTO";"0003";"GOIÁS (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202340230003";"16.051.700,00";"16.051.700,00";"16.051.700,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"DRA. SORAYA MANATO";"0001";"ESPÍRITO SANTO (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202339660001";"16.051.700,00";"16.051.700,00";"16.051.700,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"JOICE HASSELMANN";"0003";"SÃO PAULO (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202340210003";"16.051.700,00";"16.051.700,00";"16.051.700,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"CELINA LEAO";"0001";"DISTRITO FEDERAL (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202339340001";"16.051.700,00";"16.051.700,00";"16.051.700,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"DAVID SOARES";"0001";"SÃO PAULO (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202339550001";"16.051.700,00";"16.051.700,00";"16.051.700,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"MARINA SANTOS";"0003";"PIAUÍ (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202341620003";"16.051.700,00";"16.051.700,00";"16.051.700,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"JOAO MARCELO SOUZA";"0002";"MARANHÃO (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202336880002";"16.051.700,00";"16.051.700,00";"16.051.700,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"SILAS CAMARA";"0001";"AMAZONAS (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202334960001";"16.051.700,00";"16.051.700,00";"16.051.700,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"DANIEL TRZECIAK";"0005";"Sul";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202439510005";"16.080.392,00";"14.923.881,42";"14.923.881,42";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"HUMBERTO COSTA";"0001";"PERNAMBUCO (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202428850001";"16.100.000,00";"9.186.577,49";"9.186.577,49";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"JEFERSON RODRIGUES";"0004";"GOIÁS (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443990004";"16.135.380,00";"9.028.421,76";"9.028.421,76";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"MAURO BENEVIDES FILHO";"0005";"CEARÁ (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202440460005";"16.135.782,00";"9.206.994,52";"9.206.994,52";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"MARCON";"0004";"RIO GRANDE DO SUL (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202428670004";"16.135.792,00";"13.131.763,06";"13.131.763,06";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"RANDOLFE RODRIGUES";"0003";"AMAPÁ (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202329190003";"16.173.419,00";"16.173.419,00";"16.173.419,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"ROSANGELA REIS";"0003";"MINAS GERAIS (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202444720003";"16.183.792,00";"9.234.388,78";"9.234.388,78";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"RODRIGO DE CASTRO";"0004";"MINAS GERAIS (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202424880004";"16.230.000,00";"9.471.874,93";"9.471.874,93";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"ZE NETO";"0010";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202491910010";"16.235.791,00";"9.435.237,60";"9.435.237,60";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"SIDNEY LEITE";"0005";"AMAZONAS (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202440680005";"16.300.000,00";"9.300.696,47";"9.300.696,47";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"PEDRO LUCAS FERNANDES";"0002";"MARANHÃO (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202441250002";"16.314.207,00";"9.308.802,91";"9.308.802,91";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"DANILO FORTE";"0004";"CEARÁ (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202427000004";"16.335.792,00";"9.321.119,20";"9.321.119,20";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"PAULO LITRO";"0006";"PARANÁ (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202444450006";"16.335.792,00";"9.321.119,20";"9.321.119,20";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"ADRIANO DO BALDY";"0010";"GOIÁS (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202439000010";"16.371.585,00";"9.341.542,50";"9.341.542,50";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"DIEGO CORONEL";"0002";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443550002";"16.400.000,00";"9.357.755,95";"9.357.755,95";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"DELEGADO PALUMBO";"0014";"SÃO PAULO (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443490014";"16.403.782,00";"9.359.913,94";"9.359.913,94";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"FRANCIANE BAYER";"0003";"RIO GRANDE DO SUL (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443770003";"16.435.792,00";"12.008.285,07";"12.008.285,07";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"DILVANDA FARO";"0001";"PARÁ (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443560001";"16.500.000,00";"9.414.815,44";"9.414.815,44";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"DAYANY BITTENCOURT";"0005";"CEARÁ (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443400005";"16.500.000,00";"9.414.815,44";"9.414.815,44";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"BACELAR";"0005";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202430510005";"16.535.792,00";"9.777.595,10";"9.777.595,10";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"PEDRO WESTPHALEN";"0006";"RIO GRANDE DO SUL (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202441680006";"16.580.693,00";"12.402.581,14";"12.402.581,14";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"ARNALDO JARDIM";"0001";"SÃO PAULO (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202423560001";"16.600.000,00";"9.471.874,93";"9.471.874,93";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"NICOLETTI";"0001";"RORAIMA (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202441640001";"16.629.792,00";"9.488.874,09";"9.488.874,09";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"JORGE SOLLA";"0011";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202436940011";"16.635.790,00";"9.492.296,52";"9.492.296,52";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"MARCOS PEREIRA";"0003";"SÃO PAULO (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202441610003";"16.635.792,00";"9.492.297,66";"9.492.297,66";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"CARLA ZAMBELLI";"0003";"SÃO PAULO (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202439280003";"16.666.585,00";"9.509.867,99";"9.509.867,99";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"CARLOS CHIODINI";"0001";"SANTA CATARINA (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202439290001";"16.685.792,00";"9.520.827,40";"9.520.827,40";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"YANDRA MOURA";"0005";"SERGIPE (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202444900005";"16.750.000,00";"9.557.464,16";"9.557.464,16";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"ANDREIA SIQUEIRA";"0003";"PARÁ (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443040003";"16.771.585,00";"9.569.780,45";"9.569.780,45";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"CHICO RODRIGUES";"0007";"RORAIMA (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202441430007";"16.817.000,00";"13.247.501,22";"13.247.501,22";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"DILCEU SPERAFICO";"0010";"PARANÁ (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202431760010";"16.848.381,00";"10.319.659,66";"10.319.659,66";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"FLAVIA MORAIS";"0005";"GOIÁS (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202428330005";"16.885.000,00";"9.634.494,47";"9.634.494,47";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"MARIO NEGROMONTE JR.";"0004";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202437270004";"16.900.000,00";"9.643.053,39";"9.643.053,39";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"LUIZ CARLOS MOTTA";"0003";"SÃO PAULO (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202440350003";"16.931.585,00";"9.661.075,63";"9.661.075,63";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"DR. BENJAMIM";"0005";"MARANHÃO (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443590005";"16.935.790,00";"9.663.474,98";"9.663.474,98";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"JOAO CARLOS BACELAR";"0001";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202412700001";"16.935.792,00";"9.663.476,12";"9.663.476,12";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"FERNANDO DUEIRE";"0005";"PERNAMBUCO (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202442520005";"17.000.000,00";"9.871.291,34";"9.871.291,34";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"GILBERTO ABRAMO";"0007";"MINAS GERAIS (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202439990007";"17.035.792,00";"9.720.535,61";"9.720.535,61";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"LUCIANO BIVAR";"0004";"PERNAMBUCO (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202435390004";"17.035.792,00";"9.720.535,61";"9.720.535,61";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"FELIX MENDONCA JUNIOR";"0001";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202427420001";"17.085.792,00";"9.749.065,35";"9.749.065,35";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"ALVARO DIAS";"0001";"PARANÁ (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202320520001";"17.106.820,00";"17.106.820,00";"17.106.820,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"RAFAEL BRITO";"0005";"ALAGOAS (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202444520005";"17.150.000,00";"9.785.702,11";"9.785.702,11";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"SORAYA THRONICKE";"0009";"MATO GROSSO DO SUL (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202440860009";"17.224.925,00";"9.828.453,93";"9.828.453,93";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"DANIELLA RIBEIRO";"0007";"PARAÍBA (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202341410007";"17.232.279,00";"17.232.279,00";"17.232.279,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"JOSE PRIANTE";"0003";"PARÁ (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202432600003";"17.235.792,00";"9.834.654,59";"9.834.654,59";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"OSMAR TERRA";"0002";"RIO GRANDE DO SUL (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202490480002";"17.255.792,00";"13.064.797,98";"13.064.797,98";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"COVATTI FILHO";"0001";"RIO GRANDE DO SUL (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202430770001";"17.275.792,00";"13.969.372,54";"13.969.372,54";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"BRUNO FARIAS";"0001";"Sudeste";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443150001";"17.349.500,00";"9.899.535,79";"9.899.535,79";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"EDUARDO VELLOSO";"0002";"ACRE (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202444990002";"17.435.792,00";"9.948.773,56";"9.948.773,56";"0,00";"0,00";"0,00";
